customer_id,custom_segment
CUST-03656,Dormant
CUST-03657,At Risk
CUST-03658,Loyal
CUST-03659,Dormant
CUST-03660,Loyal
CUST-03661,Dormant
CUST-03662,New Joiner
CUST-03663,At Risk
CUST-03664,New Joiner
CUST-03665,Loyal
CUST-03666,Loyal
CUST-03667,Loyal
CUST-03668,New Joiner
CUST-03669,Loyal
CUST-03670,At Risk
CUST-03671,Loyal
CUST-03672,At Risk
CUST-03673,Dormant
CUST-03674,New Joiner
CUST-03675,Loyal
CUST-03676,VIP
CUST-03677,New Joiner
CUST-03678,VIP
CUST-03679,Loyal
CUST-03680,VIP
CUST-03681,At Risk
CUST-03682,At Risk
CUST-03683,Loyal
CUST-03684,New Joiner
CUST-03685,Loyal
CUST-03686,VIP
CUST-03687,Loyal
CUST-03688,Loyal
CUST-03689,Loyal
CUST-03690,New Joiner
CUST-03691,Loyal
CUST-03692,Loyal
CUST-03693,Loyal
CUST-03694,Loyal
CUST-03695,At Risk
CUST-03696,Dormant
CUST-03697,At Risk
CUST-03698,Dormant
CUST-03699,Loyal
CUST-03700,Loyal
CUST-03701,New Joiner
CUST-03702,Loyal
CUST-03703,Dormant
CUST-03704,At Risk
CUST-03705,Dormant
CUST-03706,Loyal
CUST-03707,Loyal
CUST-03708,At Risk
CUST-03709,Dormant
CUST-03710,At Risk
CUST-03711,Loyal
CUST-03712,At Risk
CUST-03713,Loyal
CUST-03714,Dormant
CUST-03715,At Risk
CUST-03716,Loyal
CUST-03717,Loyal
CUST-03718,Dormant
CUST-03719,At Risk
CUST-03720,Loyal
CUST-03721,Dormant
CUST-03722,Dormant
CUST-03723,Loyal
CUST-03724,At Risk
CUST-03725,VIP
CUST-03726,Dormant
CUST-03727,Loyal
CUST-03728,New Joiner
CUST-03729,Loyal
CUST-03730,Loyal
CUST-03731,At Risk
CUST-03732,Dormant
CUST-03733,Dormant
CUST-03734,Dormant
CUST-03735,Loyal
CUST-03736,Loyal
CUST-03737,Dormant
CUST-03738,Dormant
CUST-03739,New Joiner
CUST-03740,Dormant
CUST-03741,Dormant
CUST-03742,Dormant
CUST-03743,At Risk
CUST-03744,Dormant
CUST-03745,New Joiner
CUST-03746,Dormant
CUST-03747,Dormant
CUST-03748,At Risk
CUST-03749,New Joiner
CUST-03750,Loyal
CUST-03751,At Risk
CUST-03752,New Joiner
CUST-03753,Loyal
CUST-03754,Dormant
CUST-03755,Loyal
CUST-03756,Dormant
CUST-03757,VIP
CUST-03758,Loyal
CUST-03759,Loyal
CUST-03760,Dormant
CUST-03761,Loyal
CUST-03762,At Risk
CUST-03763,Loyal
CUST-03764,At Risk
CUST-03765,Dormant
CUST-03766,Loyal
CUST-03767,At Risk
CUST-03768,Loyal
CUST-03769,At Risk
CUST-03770,Loyal
CUST-03771,At Risk
CUST-03772,Loyal
CUST-03773,Loyal
CUST-03774,Dormant
CUST-03775,Loyal
CUST-03776,Dormant
CUST-03777,At Risk
CUST-03778,At Risk
CUST-03779,Dormant
CUST-03780,Loyal
CUST-03781,VIP
CUST-03782,New Joiner
CUST-03783,Dormant
CUST-03784,Dormant
CUST-03785,Dormant
CUST-03786,Dormant
CUST-03787,At Risk
CUST-03788,Dormant
CUST-03789,At Risk
CUST-03790,New Joiner
CUST-03791,Loyal
CUST-03792,Loyal
CUST-03793,New Joiner
CUST-03794,New Joiner
CUST-03795,At Risk
CUST-03796,At Risk
CUST-03797,New Joiner
CUST-03798,Dormant
CUST-03799,VIP
CUST-03800,Loyal
CUST-03801,At Risk
CUST-03802,New Joiner
CUST-03803,VIP
CUST-03804,Loyal
CUST-03805,New Joiner
CUST-03806,Loyal
CUST-03807,At Risk
CUST-03808,New Joiner
CUST-03809,New Joiner
CUST-03810,Loyal
CUST-03811,Loyal
CUST-03812,New Joiner
CUST-03813,New Joiner
CUST-03814,Loyal
CUST-03815,Dormant
CUST-03816,At Risk
CUST-03817,At Risk
CUST-03818,Loyal
CUST-03819,New Joiner
CUST-03820,Dormant
CUST-03821,Dormant
CUST-03822,At Risk
CUST-03823,Dormant
CUST-03824,Dormant
CUST-03825,Loyal
CUST-03826,Loyal
CUST-03827,Dormant
CUST-03828,At Risk
CUST-03829,Loyal
CUST-03830,Dormant
CUST-03831,Loyal
CUST-03832,At Risk
CUST-03833,Loyal
CUST-03834,At Risk
CUST-03835,New Joiner
CUST-03836,Loyal
CUST-03837,New Joiner
CUST-03838,At Risk
CUST-03839,Loyal
CUST-03840,At Risk
CUST-03841,At Risk
CUST-03842,Dormant
CUST-03843,Loyal
CUST-03844,Loyal
CUST-03845,Loyal
CUST-03846,New Joiner
CUST-03847,Dormant
CUST-03848,Loyal
CUST-03849,New Joiner
CUST-03850,VIP
CUST-03851,Dormant
CUST-03852,Loyal
CUST-03853,Loyal
CUST-03854,Loyal
CUST-03855,Loyal
CUST-03856,Dormant
CUST-03857,Dormant
CUST-03858,Loyal
CUST-03859,Loyal
CUST-03860,At Risk
CUST-03861,At Risk
CUST-03862,Dormant
CUST-03863,At Risk
CUST-03864,Dormant
CUST-03865,VIP
CUST-03866,New Joiner
CUST-03867,Loyal
CUST-03868,VIP
CUST-03869,At Risk
CUST-03870,New Joiner
CUST-03871,Dormant
CUST-03872,VIP
CUST-03873,Dormant
CUST-03874,Loyal
CUST-03875,Loyal
CUST-03876,Loyal
CUST-03877,Loyal
CUST-03878,New Joiner
CUST-03879,At Risk
CUST-03880,At Risk
CUST-03881,At Risk
CUST-03882,Loyal
CUST-03883,Dormant
CUST-03884,Loyal
CUST-03885,Dormant
CUST-03886,VIP
CUST-03887,At Risk
CUST-03888,Loyal
CUST-03889,Loyal
CUST-03890,Dormant
CUST-03891,At Risk
CUST-03892,At Risk
CUST-03893,Loyal
CUST-03894,Dormant
CUST-03895,VIP
CUST-03896,At Risk
CUST-03897,Loyal
CUST-03898,Loyal
CUST-03899,VIP
CUST-03900,New Joiner
CUST-03901,Loyal
CUST-03902,New Joiner
CUST-03903,Dormant
CUST-03904,VIP
CUST-03905,Loyal
CUST-03906,Dormant
CUST-03907,Loyal
CUST-03908,Dormant
CUST-03909,Dormant
CUST-03910,Loyal
CUST-03911,New Joiner
CUST-03912,Loyal
CUST-03913,New Joiner
CUST-03914,Dormant
CUST-03915,Dormant
CUST-03916,VIP
CUST-03917,Loyal
CUST-03918,Loyal
CUST-03919,Loyal
CUST-03920,VIP
CUST-03921,Loyal
CUST-03922,VIP
CUST-03923,Dormant
CUST-03924,New Joiner
CUST-03925,Loyal
CUST-03926,Loyal
CUST-03927,Dormant
CUST-03928,VIP
CUST-03929,Loyal
CUST-03930,Dormant
CUST-03931,Dormant
CUST-03932,Dormant
CUST-03933,At Risk
CUST-03934,Dormant
CUST-03935,Loyal
CUST-03936,New Joiner
CUST-03937,At Risk
CUST-03938,New Joiner
CUST-03939,Dormant
CUST-03940,Dormant
CUST-03941,New Joiner
CUST-03942,At Risk
CUST-03943,At Risk
CUST-03944,Dormant
CUST-03945,Loyal
CUST-03946,Loyal
CUST-03947,Dormant
CUST-03948,At Risk
CUST-03949,Dormant
CUST-03950,VIP
CUST-03951,At Risk
CUST-03952,VIP
CUST-03953,Loyal
CUST-03954,VIP
CUST-03955,Loyal
CUST-03956,Loyal
CUST-03957,Dormant
CUST-03958,Loyal
CUST-03959,Dormant
CUST-03960,VIP
CUST-03961,Loyal
CUST-03962,Loyal
CUST-03963,Dormant
CUST-03964,Dormant
CUST-03965,At Risk
CUST-03966,Dormant
CUST-03967,Dormant
CUST-03968,Dormant
CUST-03969,New Joiner
CUST-03970,Loyal
CUST-03971,New Joiner
CUST-03972,At Risk
CUST-03973,At Risk
CUST-03974,Loyal
CUST-03975,Loyal
CUST-03976,Dormant
CUST-03977,New Joiner
CUST-03978,Dormant
CUST-03979,At Risk
CUST-03980,VIP
CUST-03981,At Risk
CUST-03982,Loyal
CUST-03983,VIP
CUST-03984,VIP
CUST-03985,Loyal
CUST-03986,New Joiner
CUST-03987,At Risk
CUST-03988,At Risk
CUST-03989,At Risk
CUST-03990,Dormant
CUST-03991,Dormant
CUST-03992,Loyal
CUST-03993,Dormant
CUST-03994,Dormant
CUST-03995,New Joiner
CUST-03996,At Risk
CUST-03997,New Joiner
CUST-03998,At Risk
CUST-03999,At Risk
CUST-04000,Loyal
CUST-04001,Loyal
CUST-04002,Dormant
CUST-04003,Dormant
CUST-04004,New Joiner
CUST-04005,At Risk
CUST-04006,Dormant
CUST-04007,At Risk
CUST-04008,VIP
CUST-04009,New Joiner
CUST-04010,New Joiner
CUST-04011,New Joiner
CUST-04012,Dormant
CUST-04013,Dormant
CUST-04014,Dormant
CUST-04015,At Risk
CUST-04016,Dormant
CUST-04017,Loyal
CUST-04018,New Joiner
CUST-04019,New Joiner
CUST-04020,New Joiner
CUST-04021,Loyal
CUST-04022,Loyal
CUST-04023,At Risk
CUST-04024,Dormant
CUST-04025,Loyal
CUST-04026,At Risk
CUST-04027,New Joiner
CUST-04028,New Joiner
CUST-04029,At Risk
CUST-04030,Dormant
CUST-04031,Loyal
CUST-04032,Loyal
CUST-04033,At Risk
CUST-04034,VIP
CUST-04035,New Joiner
CUST-04036,New Joiner
CUST-04037,At Risk
CUST-04038,Loyal
CUST-04039,New Joiner
CUST-04040,Loyal
CUST-04041,VIP
CUST-04042,At Risk
CUST-04043,Dormant
CUST-04044,Dormant
CUST-04045,Loyal
CUST-04046,VIP
CUST-04047,Loyal
CUST-04048,VIP
CUST-04049,Loyal
CUST-04050,Dormant
CUST-04051,Loyal
CUST-04052,Dormant
CUST-04053,Dormant
CUST-04054,Dormant
CUST-04055,Loyal
CUST-04056,Loyal
CUST-04057,Loyal
CUST-04058,Loyal
CUST-04059,Loyal
CUST-04060,Dormant
CUST-04061,Loyal
CUST-04062,Dormant
CUST-04063,At Risk
CUST-04064,New Joiner
CUST-04065,At Risk
CUST-04066,At Risk
CUST-04067,At Risk
CUST-04068,Dormant
CUST-04069,VIP
CUST-04070,Dormant
CUST-04071,At Risk
CUST-04072,Dormant
CUST-04073,VIP
CUST-04074,Loyal
CUST-04075,New Joiner
CUST-04076,New Joiner
CUST-04077,Loyal
CUST-04078,New Joiner
CUST-04079,At Risk
CUST-04080,Loyal
CUST-04081,Loyal
CUST-04082,At Risk
CUST-04083,Loyal
CUST-04084,New Joiner
CUST-04085,New Joiner
CUST-04086,Loyal
CUST-04087,Loyal
CUST-04088,New Joiner
CUST-04089,Dormant
CUST-04090,At Risk
CUST-04091,Loyal
CUST-04092,Loyal
CUST-04093,Dormant
CUST-04094,New Joiner
CUST-04095,VIP
CUST-04096,Loyal
CUST-04097,VIP
CUST-04098,Loyal
CUST-04099,Loyal
CUST-04100,New Joiner
CUST-04101,At Risk
CUST-04102,Loyal
CUST-04103,Dormant
CUST-04104,At Risk
CUST-04105,At Risk
CUST-04106,Loyal
CUST-04107,Dormant
CUST-04108,At Risk
CUST-04109,Loyal
CUST-04110,At Risk
CUST-04111,Dormant
CUST-04112,New Joiner
CUST-04113,At Risk
CUST-04114,VIP
CUST-04115,Dormant
CUST-04116,New Joiner
CUST-04117,At Risk
CUST-04118,Dormant
CUST-04119,Dormant
CUST-04120,Loyal
CUST-04121,VIP
CUST-04122,Dormant
CUST-04123,VIP
CUST-04124,At Risk
CUST-04125,At Risk
CUST-04126,VIP
CUST-04127,Dormant
CUST-04128,Loyal
CUST-04129,Loyal
CUST-04130,At Risk
CUST-04131,New Joiner
CUST-04132,Loyal
CUST-04133,Loyal
CUST-04134,Dormant
CUST-04135,New Joiner
CUST-04136,Dormant
CUST-04137,New Joiner
CUST-04138,Dormant
CUST-04139,Loyal
CUST-04140,Loyal
CUST-04141,Loyal
CUST-04142,Dormant
CUST-04143,At Risk
CUST-04144,Loyal
CUST-04145,New Joiner
CUST-04146,New Joiner
CUST-04147,Dormant
CUST-04148,Dormant
CUST-04149,Dormant
CUST-04150,Loyal
CUST-04151,New Joiner
CUST-04152,Loyal
CUST-04153,Loyal
CUST-04154,VIP
CUST-04155,New Joiner
CUST-04156,New Joiner
CUST-04157,Loyal
CUST-04158,At Risk
CUST-04159,VIP
CUST-04160,Loyal
CUST-04161,At Risk
CUST-04162,At Risk
CUST-04163,Loyal
CUST-04164,New Joiner
CUST-04165,Dormant
CUST-04166,New Joiner
CUST-04167,Loyal
CUST-04168,New Joiner
CUST-04169,Loyal
CUST-04170,Dormant
CUST-04171,Loyal
CUST-04172,New Joiner
CUST-04173,Dormant
CUST-04174,New Joiner
CUST-04175,Dormant
CUST-04176,Loyal
CUST-04177,At Risk
CUST-04178,Dormant
CUST-04179,Dormant
CUST-04180,Dormant
CUST-04181,Loyal
CUST-04182,Dormant
CUST-04183,At Risk
CUST-04184,Dormant
CUST-04185,Dormant
CUST-04186,At Risk
CUST-04187,Dormant
CUST-04188,Loyal
CUST-04189,Loyal
CUST-04190,VIP
CUST-04191,At Risk
CUST-04192,Loyal
CUST-04193,Dormant
CUST-04194,Dormant
CUST-04195,Dormant
CUST-04196,Dormant
CUST-04197,At Risk
CUST-04198,Dormant
CUST-04199,At Risk
CUST-04200,VIP
CUST-04201,Loyal
CUST-04202,VIP
CUST-04203,At Risk
CUST-04204,VIP
CUST-04205,Loyal
CUST-04206,Dormant
CUST-04207,Loyal
CUST-04208,At Risk
CUST-04209,Loyal
CUST-04210,At Risk
CUST-04211,Loyal
CUST-04212,At Risk
CUST-04213,New Joiner
CUST-04214,Loyal
CUST-04215,VIP
CUST-04216,New Joiner
CUST-04217,Dormant
CUST-04218,At Risk
CUST-04219,Dormant
CUST-04220,Loyal
CUST-04221,New Joiner
CUST-04222,Dormant
CUST-04223,At Risk
CUST-04224,Loyal
CUST-04225,Loyal
CUST-04226,Dormant
CUST-04227,Dormant
CUST-04228,Dormant
CUST-04229,Dormant
CUST-04230,Dormant
CUST-04231,Dormant
CUST-04232,New Joiner
CUST-04233,Loyal
CUST-04234,New Joiner
CUST-04235,Loyal
CUST-04236,Loyal
CUST-04237,Loyal
CUST-04238,At Risk
CUST-04239,New Joiner
CUST-04240,Dormant
CUST-04241,Loyal
CUST-04242,At Risk
CUST-04243,Loyal
CUST-04244,New Joiner
CUST-04245,New Joiner
CUST-04246,VIP
CUST-04247,New Joiner
CUST-04248,At Risk
CUST-04249,Dormant
CUST-04250,Loyal
CUST-04251,Dormant
CUST-04252,VIP
CUST-04253,Dormant
CUST-04254,VIP
CUST-04255,Loyal
CUST-04256,Loyal
CUST-04257,At Risk
CUST-04258,Loyal
CUST-04259,New Joiner
CUST-04260,Loyal
CUST-04261,Loyal
CUST-04262,At Risk
CUST-04263,New Joiner
CUST-04264,Loyal
CUST-04265,New Joiner
CUST-04266,New Joiner
CUST-04267,Loyal
CUST-04268,Dormant
CUST-04269,Dormant
CUST-04270,Dormant
CUST-04271,Loyal
CUST-04272,At Risk
CUST-04273,New Joiner
CUST-04274,Dormant
CUST-04275,Loyal
CUST-04276,Loyal
CUST-04277,Dormant
CUST-04278,Dormant
CUST-04279,New Joiner
CUST-04280,Loyal
CUST-04281,Loyal
CUST-04282,Loyal
CUST-04283,Loyal
CUST-04284,Dormant
CUST-04285,Dormant
CUST-04286,Dormant
CUST-04287,New Joiner
CUST-04288,Loyal
CUST-04289,Loyal
CUST-04290,Dormant
CUST-04291,Dormant
CUST-04292,VIP
CUST-04293,New Joiner
CUST-04294,Loyal
CUST-04295,New Joiner
CUST-04296,Dormant
CUST-04297,Dormant
CUST-04298,VIP
CUST-04299,Loyal
CUST-04300,VIP
CUST-04301,Dormant
CUST-04302,Dormant
CUST-04303,New Joiner
CUST-04304,VIP
CUST-04305,Dormant
CUST-04306,At Risk
CUST-04307,Loyal
CUST-04308,Dormant
CUST-04309,Dormant
CUST-04310,VIP
CUST-04311,At Risk
CUST-04312,At Risk
CUST-04313,New Joiner
CUST-04314,At Risk
CUST-04315,VIP
CUST-04316,Dormant
CUST-04317,Loyal
CUST-04318,Dormant
CUST-04319,Loyal
CUST-04320,Dormant
CUST-04321,Dormant
CUST-04322,Dormant
CUST-04323,At Risk
CUST-04324,Dormant
CUST-04325,Dormant
CUST-04326,Loyal
CUST-04327,Dormant
CUST-04328,Loyal
CUST-04329,Loyal
CUST-04330,At Risk
CUST-04331,At Risk
CUST-04332,Dormant
CUST-04333,New Joiner
CUST-04334,New Joiner
CUST-04335,Loyal
CUST-04336,At Risk
CUST-04337,New Joiner
CUST-04338,Loyal
CUST-04339,VIP
CUST-04340,At Risk
CUST-04341,At Risk
CUST-04342,Dormant
CUST-04343,At Risk
CUST-04344,Loyal
CUST-04345,Loyal
CUST-04346,Loyal
CUST-04347,At Risk
CUST-04348,Loyal
CUST-04349,Loyal
CUST-04350,Dormant
CUST-04351,At Risk
CUST-04352,Dormant
CUST-04353,Dormant
CUST-04354,Loyal
CUST-04355,VIP
CUST-04356,VIP
CUST-04357,Loyal
CUST-04358,New Joiner
CUST-04359,Loyal
CUST-04360,At Risk
CUST-04361,New Joiner
CUST-04362,Dormant
CUST-04363,New Joiner
CUST-04364,Loyal
CUST-04365,At Risk
CUST-04366,Dormant
CUST-04367,Dormant
CUST-04368,Dormant
CUST-04369,Loyal
CUST-04370,New Joiner
CUST-04371,Loyal
CUST-04372,VIP
CUST-04373,New Joiner
CUST-04374,New Joiner
CUST-04375,Loyal
CUST-04376,Loyal
CUST-04377,At Risk
CUST-04378,Loyal
CUST-04379,At Risk
CUST-04380,New Joiner
CUST-04381,Dormant
CUST-04382,At Risk
CUST-04383,VIP
CUST-04384,At Risk
CUST-04385,Dormant
CUST-04386,At Risk
CUST-04387,Dormant
CUST-04388,Loyal
CUST-04389,At Risk
CUST-04390,Loyal
CUST-04391,Loyal
CUST-04392,Dormant
CUST-04393,VIP
CUST-04394,At Risk
CUST-04395,Dormant
CUST-04396,New Joiner
CUST-04397,VIP
CUST-04398,VIP
CUST-04399,Dormant
CUST-04400,At Risk
CUST-04401,At Risk
CUST-04402,At Risk
CUST-04403,VIP
CUST-04404,New Joiner
CUST-04405,At Risk
CUST-04406,At Risk
CUST-04407,Loyal
CUST-04408,Loyal
CUST-04409,VIP
CUST-04410,Dormant
CUST-04411,New Joiner
CUST-04412,Dormant
CUST-04413,Loyal
CUST-04414,At Risk
CUST-04415,New Joiner
CUST-04416,Loyal
CUST-04417,Dormant
CUST-04418,Loyal
CUST-04419,At Risk
CUST-04420,Dormant
CUST-04421,Dormant
CUST-04422,At Risk
CUST-04423,At Risk
CUST-04424,Dormant
CUST-04425,Loyal
CUST-04426,Loyal
CUST-04427,VIP
CUST-04428,Loyal
CUST-04429,Dormant
CUST-04430,New Joiner
CUST-04431,VIP
CUST-04432,Loyal
CUST-04433,At Risk
CUST-04434,Dormant
CUST-04435,Loyal
CUST-04436,Loyal
CUST-04437,At Risk
CUST-04438,At Risk
CUST-04439,Dormant
CUST-04440,At Risk
CUST-04441,Loyal
CUST-04442,New Joiner
CUST-04443,Loyal
CUST-04444,New Joiner
CUST-04445,At Risk
CUST-04446,Loyal
CUST-04447,Dormant
CUST-04448,At Risk
CUST-04449,Dormant
CUST-04450,New Joiner
CUST-04451,Dormant
CUST-04452,Dormant
CUST-04453,At Risk
CUST-04454,Dormant
CUST-04455,New Joiner
CUST-04456,Dormant
CUST-04457,VIP
CUST-04458,VIP
CUST-04459,Loyal
CUST-04460,Loyal
CUST-04461,At Risk
CUST-04462,VIP
CUST-04463,Loyal
CUST-04464,Loyal
CUST-04465,Dormant
CUST-04466,Loyal
CUST-04467,At Risk
CUST-04468,Loyal
CUST-04469,Loyal
CUST-04470,Loyal
CUST-04471,New Joiner
CUST-04472,Loyal
CUST-04473,At Risk
CUST-04474,VIP
CUST-04475,New Joiner
CUST-04476,Loyal
CUST-04477,Loyal
CUST-04478,New Joiner
CUST-04479,At Risk
CUST-04480,VIP
CUST-04481,At Risk
CUST-04482,At Risk
CUST-04483,Loyal
CUST-04484,Loyal
CUST-04485,Dormant
CUST-04486,Loyal
CUST-04487,Dormant
CUST-04488,At Risk
CUST-04489,Loyal
CUST-04490,Loyal
CUST-04491,Loyal
CUST-04492,Loyal
CUST-04493,Loyal
CUST-04494,At Risk
CUST-04495,Dormant
CUST-04496,Loyal
CUST-04497,Loyal
CUST-04498,VIP
CUST-04499,Dormant
CUST-04500,Loyal
CUST-04501,New Joiner
CUST-04502,At Risk
CUST-04503,Loyal
CUST-04504,At Risk
CUST-04505,Dormant
CUST-04506,At Risk
CUST-04507,Loyal
CUST-04508,At Risk
CUST-04509,Loyal
CUST-04510,At Risk
CUST-04511,Dormant
CUST-04512,Loyal
CUST-04513,New Joiner
CUST-04514,Loyal
CUST-04515,New Joiner
CUST-04516,Dormant
CUST-04517,New Joiner
CUST-04518,VIP
CUST-04519,At Risk
CUST-04520,At Risk
CUST-04521,At Risk
CUST-04522,Dormant
CUST-04523,Dormant
CUST-04524,VIP
CUST-04525,Loyal
CUST-04526,Loyal
CUST-04527,Loyal
CUST-04528,Dormant
CUST-04529,VIP
CUST-04530,Loyal
CUST-04531,Dormant
CUST-04532,Loyal
CUST-04533,Dormant
CUST-04534,Loyal
CUST-04535,Loyal
CUST-04536,VIP
CUST-04537,Loyal
CUST-04538,Dormant
CUST-04539,Loyal
CUST-04540,At Risk
CUST-04541,Dormant
CUST-04542,Loyal
CUST-04543,Loyal
CUST-04544,New Joiner
CUST-04545,At Risk
CUST-04546,Dormant
CUST-04547,Dormant
CUST-04548,Dormant
CUST-04549,Dormant
CUST-04550,Dormant
CUST-04551,At Risk
CUST-04552,Loyal
CUST-04553,At Risk
CUST-04554,At Risk
CUST-04555,Dormant
CUST-04556,New Joiner
CUST-04557,At Risk
CUST-04558,Loyal
CUST-04559,Loyal
CUST-04560,At Risk
CUST-04561,Loyal
CUST-04562,At Risk
CUST-04563,At Risk
CUST-04564,Dormant
CUST-04565,New Joiner
CUST-04566,New Joiner
CUST-04567,New Joiner
CUST-04568,At Risk
CUST-04569,Dormant
CUST-04570,New Joiner
CUST-04571,Dormant
CUST-04572,Dormant
CUST-04573,New Joiner
CUST-04574,Dormant
CUST-04575,At Risk
CUST-04576,Loyal
CUST-04577,New Joiner
CUST-04578,Loyal
CUST-04579,At Risk
CUST-04580,Loyal
CUST-04581,At Risk
CUST-04582,Loyal
CUST-04583,Dormant
CUST-04584,VIP
CUST-04585,New Joiner
CUST-04586,At Risk
CUST-04587,At Risk
CUST-04588,Loyal
CUST-04589,Loyal
CUST-04590,New Joiner
CUST-04591,At Risk
CUST-04592,Dormant
CUST-04593,At Risk
CUST-04594,Dormant
CUST-04595,Loyal
CUST-04596,At Risk
CUST-04597,New Joiner
CUST-04598,At Risk
CUST-04599,VIP
CUST-04600,Dormant
CUST-04601,Loyal
CUST-04602,Loyal
CUST-04603,VIP
CUST-04604,Loyal
CUST-04605,Loyal
CUST-04606,New Joiner
CUST-04607,At Risk
CUST-04608,New Joiner
CUST-04609,Dormant
CUST-04610,At Risk
CUST-04611,VIP
CUST-04612,Loyal
CUST-04613,New Joiner
CUST-04614,VIP
CUST-04615,Dormant
CUST-04616,Dormant
CUST-04617,At Risk
CUST-04618,At Risk
CUST-04619,Loyal
CUST-04620,VIP
CUST-04621,Loyal
CUST-04622,Loyal
CUST-04623,VIP
CUST-04624,Loyal
CUST-04625,Loyal
CUST-04626,Dormant
CUST-04627,Loyal
CUST-04628,Dormant
CUST-04629,At Risk
CUST-04630,Loyal
CUST-04631,At Risk
CUST-04632,Loyal
CUST-04633,Loyal
CUST-04634,New Joiner
CUST-04635,VIP
CUST-04636,Loyal
CUST-04637,Loyal
CUST-04638,New Joiner
CUST-04639,Dormant
CUST-04640,Dormant
CUST-04641,VIP
CUST-04642,Dormant
CUST-04643,At Risk
CUST-04644,Dormant
CUST-04645,New Joiner
CUST-04646,VIP
CUST-04647,Loyal
CUST-04648,At Risk
CUST-04649,Dormant
CUST-04650,At Risk
CUST-04651,Dormant
CUST-04652,Loyal
CUST-04653,Loyal
CUST-04654,Dormant
CUST-04655,New Joiner
CUST-04656,Dormant
CUST-04657,Loyal
CUST-04658,Dormant
CUST-04659,VIP
CUST-04660,At Risk
CUST-04661,Loyal
CUST-04662,New Joiner
CUST-04663,VIP
CUST-04664,Dormant
CUST-04665,Dormant
CUST-04666,Dormant
CUST-04667,Loyal
CUST-04668,Dormant
CUST-04669,VIP
CUST-04670,New Joiner
CUST-04671,At Risk
CUST-04672,Dormant
CUST-04673,New Joiner
CUST-04674,Loyal
CUST-04675,VIP
CUST-04676,Loyal
CUST-04677,Dormant
CUST-04678,Loyal
CUST-04679,At Risk
CUST-04680,VIP
CUST-04681,At Risk
CUST-04682,Dormant
CUST-04683,Dormant
CUST-04684,VIP
CUST-04685,Loyal
CUST-04686,Loyal
CUST-04687,VIP
CUST-04688,Loyal
CUST-04689,VIP
CUST-04690,VIP
CUST-04691,Dormant
CUST-04692,At Risk
CUST-04693,New Joiner
CUST-04694,At Risk
CUST-04695,New Joiner
CUST-04696,Loyal
CUST-04697,Dormant
CUST-04698,New Joiner
CUST-04699,Dormant
CUST-04700,Dormant
CUST-04701,Dormant
CUST-04702,Loyal
CUST-04703,Loyal
CUST-04704,Loyal
CUST-04705,Loyal
CUST-04706,Loyal
CUST-04707,At Risk
CUST-04708,VIP
CUST-04709,Dormant
CUST-04710,At Risk
CUST-04711,VIP
CUST-04712,Loyal
CUST-04713,Loyal
CUST-04714,VIP
CUST-04715,Dormant
CUST-04716,At Risk
CUST-04717,Dormant
CUST-04718,VIP
CUST-04719,New Joiner
CUST-04720,At Risk
CUST-04721,New Joiner
CUST-04722,VIP
CUST-04723,Dormant
CUST-04724,VIP
CUST-04725,New Joiner
CUST-04726,Dormant
CUST-04727,Loyal
CUST-04728,Loyal
CUST-04729,At Risk
CUST-04730,New Joiner
CUST-04731,Loyal
CUST-04732,Loyal
CUST-04733,Loyal
CUST-04734,New Joiner
CUST-04735,Loyal
CUST-04736,Loyal
CUST-04737,At Risk
CUST-04738,At Risk
CUST-04739,Dormant
CUST-04740,VIP
CUST-04741,Dormant
CUST-04742,VIP
CUST-04743,Loyal
CUST-04744,New Joiner
CUST-04745,Dormant
CUST-04746,Dormant
CUST-04747,Loyal
CUST-04748,New Joiner
CUST-04749,At Risk
CUST-04750,Loyal
CUST-04751,At Risk
CUST-04752,Dormant
CUST-04753,VIP
CUST-04754,At Risk
CUST-04755,Loyal
CUST-04756,Dormant
CUST-04757,At Risk
CUST-04758,Loyal
CUST-04759,At Risk
CUST-04760,Loyal
CUST-04761,Dormant
CUST-04762,Loyal
CUST-04763,At Risk
CUST-04764,Loyal
CUST-04765,Loyal
CUST-04766,Dormant
CUST-04767,Dormant
CUST-04768,New Joiner
CUST-04769,Dormant
CUST-04770,Dormant
CUST-04771,Dormant
CUST-04772,Loyal
CUST-04773,Loyal
CUST-04774,At Risk
CUST-04775,New Joiner
CUST-04776,New Joiner
CUST-04777,Dormant
CUST-04778,Loyal
CUST-04779,Loyal
CUST-04780,Dormant
CUST-04781,Dormant
CUST-04782,At Risk
CUST-04783,Dormant
CUST-04784,At Risk
CUST-04785,Loyal
CUST-04786,At Risk
CUST-04787,Loyal
CUST-04788,New Joiner
CUST-04789,At Risk
CUST-04790,Loyal
CUST-04791,New Joiner
CUST-04792,Loyal
CUST-04793,Dormant
CUST-04794,New Joiner
CUST-04795,VIP
CUST-04796,New Joiner
CUST-04797,At Risk
CUST-04798,Dormant
CUST-04799,At Risk
CUST-04800,VIP
CUST-04801,Dormant
CUST-04802,At Risk
CUST-04803,Dormant
CUST-04804,New Joiner
CUST-04805,Loyal
CUST-04806,Loyal
CUST-04807,New Joiner
CUST-04808,At Risk
CUST-04809,Dormant
CUST-04810,At Risk
CUST-04811,Dormant
CUST-04812,Loyal
CUST-04813,Loyal
CUST-04814,New Joiner
CUST-04815,Loyal
